Time,V1,V2,V3,V4,V5
365.0500,3.2816,3.7632,4.5951,6.5924,-0.5083
365.1000,3.5561,4.8890,5.3111,5.4834,-0.5488
365.1500,3.7515,6.1345,5.7252,3.9574,-0.5689
365.2000,3.8663,7.3834,5.5734,2.1264,-0.4344
365.2500,3.9794,8.4543,4.6312,0.3415,-0.1041
365.3000,4.2205,9.1701,2.8747,-0.9085,0.2761
365.3500,4.6128,9.3974,0.5902,-1.2342,0.4988
365.4000,5.0543,9.0581,-1.6718,-0.5423,0.6179
365.4500,5.5198,8.1322,-3.3763,0.8583,1.0397
365.5000,6.0608,6.5814,-4.3325,2.3177,2.1550
365.5500,6.5282,4.3174,-4.6754,3.1416,3.9317
365.6000,6.5249,1.4271,-4.5435,2.9240,5.8408
365.6500,5.7827,-1.5387,-3.9091,1.7916,7.1831
365.7000,4.4805,-3.8113,-2.7780,0.4180,7.6876
365.7500,2.9872,-5.0278,-1.4156,-0.4530,7.6892
365.8000,1.4851,-5.3178,-0.2457,-0.5385,7.6229
365.8500,-0.0020,-4.9399,0.4250,-0.0358,7.6276
365.9000,-1.4176,-4.0581,0.5707,0.6733,7.6216
365.9500,-2.5996,-2.7662,0.4321,1.3053,7.5124
366.0000,-3.3684,-1.2045,0.3630,1.8054,7.2749
366.0500,-3.6574,0.3936,0.6338,2.2752,6.9096
366.1000,-3.5519,1.7767,1.3316,2.8062,6.3947
366.1500,-3.2201,2.7804,2.3920,3.3875,5.6799
366.2000,-2.8147,3.3603,3.6783,3.9155,4.7108
366.2500,-2.4095,3.5586,5.0311,4.2386,3.4752
366.3000,-1.9993,3.4668,6.2889,4.2041,2.0594
366.3500,-1.5557,3.2165,7.3164,3.7179,0.6717
366.4000,-1.0935,2.9618,8.0439,2.7981,-0.4173
366.4500,-0.6774,2.8226,8.4750,1.5827,-0.9904
366.5000,-0.3488,2.8386,8.6484,0.2865,-0.9632
366.5500,-0.0509,2.9978,8.5998,-0.8640,-0.3923
366.6000,0.3596,3.2973,8.3461,-1.7054,0.5514
366.6500,1.0297,3.7526,7.8730,-2.1919,1.6320
366.7000,2.0380,4.3482,7.1227,-2.3923,2.6191
366.7500,3.3716,4.9854,5.9990,-2.4202,3.3416
366.8000,4.9223,5.4613,4.4211,-2.3447,3.6979
366.8500,6.4814,5.4999,2.4448,-2.1454,3.6608
366.9000,7.7911,4.8725,0.3796,-1.7709,3.3217
366.9500,8.6807,3.5596,-1.2835,-1.2715,2.9022
367.0000,9.1484,1.7967,-2.1420,-0.8285,2.6109
367.0500,9.2853,-0.0273,-2.0668,-0.5754,2.4922
367.1000,9.1838,-1.5148,-1.1878,-0.4224,2.4940
367.1500,8.9112,-2.4079,0.1793,-0.1224,2.6233
367.2000,8.4928,-2.6856,1.6404,0.5188,2.9446
367.2500,7.9004,-2.5283,2.8770,1.5368,3.4731
367.3000,7.0613,-2.1810,3.7422,2.8580,4.1270
367.3500,5.8876,-1.8201,4.2351,4.3728,4.7425
367.4000,4.3417,-1.4903,4.4204,5.9508,5.0886
367.4500,2.5446,-1.1346,4.3901,7.4224,4.9017
367.5000,0.8412,-0.7085,4.2831,8.5997,3.9946
367.5500,-0.3089,-0.2813,4.2579,9.3448,2.4010
367.6000,-0.5708,0.0468,4.3887,9.5991,0.4311
367.6500,0.0883,0.3647,4.6580,9.3566,-1.4379
367.7000,1.3588,0.9860,5.0750,8.6199,-2.8098
367.7500,2.7003,2.1969,5.6535,7.3348,-3.5787
367.8000,3.5677,3.9979,6.2275,5.3786,-3.8794
367.8500,3.6085,6.0252,6.3975,2.7382,-3.8384
367.9000,2.8176,7.6911,5.7834,-0.1828,-3.4364
367.9500,1.6263,8.6075,4.4023,-2.6126,-2.6702
368.0000,0.6321,8.8935,2.6511,-3.9931,-1.7486
368.0500,0.1351,8.9064,0.9277,-4.2972,-0.9800
368.1000,0.0602,8.8658,-0.5314,-3.7769,-0.5206
368.1500,0.2130,8.8185,-1.5808,-2.7084,-0.2952
368.2000,0.4828,8.7496,-2.1331,-1.3524,-0.1090
368.2500,0.8622,8.6401,-2.1950,0.0342,0.1987
368.3000,1.3725,8.4740,-1.8836,1.2414,0.6828
368.3500,2.0139,8.2341,-1.3835,2.1617,1.3208
368.4000,2.7626,7.8946,-0.8785,2.7981,2.0754
368.4500,3.5800,7.4076,-0.4988,3.2235,2.9324
368.5000,4.4052,6.6941,-0.2952,3.5259,3.9031
368.5500,5.1280,5.6577,-0.2315,3.7665,5.0010
368.6000,5.5620,4.2429,-0.1952,3.9667,6.2042
368.6500,5.4529,2.5392,-0.0474,4.1427,7.4187
368.7000,4.5677,0.8585,0.2698,4.3652,8.4767
368.7500,2.8521,-0.3353,0.6440,4.7409,9.1817
368.8000,0.5672,-0.6483,0.9071,5.2808,9.3476
368.8500,-1.7351,0.0118,1.1433,5.8841,8.8310
368.9000,-3.5032,1.2849,1.7629,6.5029,7.5486
368.9500,-4.5135,2.4290,3.0874,7.0951,5.4235
369.0000,-4.8023,2.6973,4.8836,7.3738,2.4582
369.0500,-4.3520,1.8450,6.3985,6.9456,-0.9156
369.1000,-3.1175,0.4524,7.0604,5.8004,-3.7988
369.1500,-1.3804,-0.4767,7.0867,4.2830,-5.5412
369.2000,0.2222,-0.3968,7.0288,2.6029,-6.1672
369.2500,1.1065,0.4899,7.0665,0.7555,-6.0008
369.3000,1.0976,1.5829,7.0314,-1.2056,-5.2515
369.3500,0.5056,2.3650,6.7833,-3.0069,-3.9651
369.4000,-0.0732,2.7336,6.3513,-4.2992,-2.2239
369.4500,-0.1324,2.9341,5.8078,-4.9174,-0.3053
369.5000,0.4966,3.2060,5.1520,-4.9533,1.4000
369.5500,1.6827,3.5694,4.3201,-4.6337,2.5910
369.6000,3.1535,3.8787,3.2555,-4.1687,3.1583
369.6500,4.6169,3.9631,1.9815,-3.6704,3.1560
369.7000,5.8391,3.7267,0.6379,-3.1573,2.7385
369.7500,6.7019,3.1892,-0.5611,-2.6133,2.1140
369.8000,7.2197,2.4604,-1.4303,-2.0438,1.4940
369.8500,7.4924,1.6729,-1.8903,-1.4868,1.0345
369.9000,7.6287,0.9277,-1.9628,-0.9869,0.8039
369.9500,7.6988,0.2827,-1.7217,-0.5653,0.7976
370.0000,7.7296,-0.2347,-1.2524,-0.2094,0.9766
370.0500,7.7201,-0.6170,-0.6355,0.1200,1.3000
370.1000,7.6552,-0.8731,0.0580,0.4743,1.7403
370.1500,7.5102,-1.0287,0.7678,0.9036,2.2829
370.2000,7.2479,-1.1221,1.4477,1.4514,2.9171
370.2500,6.8121,-1.1938,2.0638,2.1538,3.6234
370.3000,6.1243,-1.2692,2.5875,3.0361,4.3557
370.3500,5.0972,-1.3391,2.9833,4.0997,5.0199
370.4000,3.6833,-1.3463,3.2095,5.2952,5.4556
370.4500,1.9630,-1.2023,3.2514,6.5014,5.4524
370.5000,0.2081,-0.8600,3.1817,7.5545,4.8285
370.5500,-1.1856,-0.4068,3.1580,8.3259,3.5405
370.6000,-1.8786,-0.0450,3.2923,8.7589,1.7432
370.6500,-1.7172,0.1057,3.5464,8.8363,-0.2266
370.7000,-0.7720,0.1936,3.8326,8.5643,-1.9483
370.7500,0.6543,0.5589,4.1717,7.9641,-3.1113
370.8000,2.1073,1.4644,4.6376,7.0191,-3.6700
370.8500,3.1647,2.9221,5.1747,5.6459,-3.7940
370.9000,3.5737,4.6983,5.5396,3.7738,-3.6717
370.9500,3.2907,6.4003,5.4207,1.5221,-3.3660
371.0000,2.5066,7.6534,4.6610,-0.6927,-2.8515
371.0500,1.5990,8.3319,3.3959,-2.3554,-2.1684
371.1000,0.9126,8.5892,1.9344,-3.1903,-1.4755
371.1500,0.5707,8.6468,0.5543,-3.2325,-0.9321
371.2000,0.5129,8.6335,-0.5633,-2.6697,-0.5756
371.2500,0.6427,8.5874,-1.3134,-1.7197,-0.3202
371.3000,0.9121,8.5081,-1.6631,-0.5976,-0.0411
371.3500,1.3154,8.3840,-1.6609,0.5052,0.3483
371.4000,1.8534,8.1989,-1.4229,1.4548,0.8753
371.4500,2.5137,7.9277,-1.0935,2.1972,1.5332
371.5000,3.2691,7.5275,-0.8004,2.7481,2.3141
371.5500,4.0727,6.9283,-0.6206,3.1581,3.2245
371.6000,4.8401,6.0349,-0.5615,3.4733,4.2770
371.6500,5.4208,4.7639,-0.5546,3.7094,5.4623
371.7000,5.5882,3.1294,-0.4769,3.8649,6.7106
371.7500,5.0924,1.3453,-0.2287,3.9785,7.8767
371.8000,3.7914,-0.1732,0.1518,4.1626,8.7814
371.8500,1.7936,-0.9790,0.4793,4.5077,9.2671
371.9000,-0.4924,-0.8159,0.6523,4.9660,9.2160
371.9500,-2.5036,0.2257,0.9062,5.4545,8.5663
372.0000,-3.8535,1.6603,1.6764,5.9940,7.2836
372.0500,-4.5166,2.7813,3.1603,6.5423,5.2900
372.1000,-4.6275,3.0041,5.0444,6.7882,2.5671
372.1500,-4.2025,2.1922,6.6362,6.3554,-0.5189
372.2000,-3.1978,0.8401,7.4251,5.2343,-3.1915
372.2500,-1.7977,-0.2257,7.5508,3.7640,-4.8588
372.3000,-0.4476,-0.5018,7.4895,2.2034,-5.4925
372.3500,0.4263,-0.0598,7.4884,0.6066,-5.3485
372.4000,0.6757,0.6997,7.4953,-0.9870,-4.6311
372.4500,0.4889,1.3956,7.3951,-2.4149,-3.4361
372.5000,0.2607,1.8941,7.1526,-3.4473,-1.8732
372.5500,0.3557,2.2968,6.7820,-3.9495,-0.1678
372.6000,0.9344,2.7446,6.2761,-3.9673,1.3858
372.6500,1.9521,3.2649,5.5892,-3.6722,2.5582
372.7000,3.2529,3.7645,4.6642,-3.2476,3.2585
372.7500,4.6479,4.0916,3.4809,-2.8042,3.5138
372.8000,5.9535,4.0961,2.1110,-2.3635,3.4199
372.8500,7.0231,3.6885,0.7428,-1.9032,3.1165
372.9000,7.7854,2.8856,-0.3720,-1.4250,2.7678
372.9500,8.2528,1.8109,-1.0265,-0.9773,2.5131
373.0000,8.4811,0.6496,-1.1344,-0.6073,2.4177
373.0500,8.5226,-0.4073,-0.7342,-0.2963,2.4819
373.1000,8.4070,-1.2143,0.0425,0.0504,2.6938
373.1500,8.1374,-1.7118,1.0105,0.5526,3.0584
373.2000,7.6850,-1.9354,1.9817,1.2974,3.5787
373.2500,6.9838,-1.9820,2.8095,2.3174,4.2190
373.3000,5.9394,-1.9457,3.4036,3.5922,4.8767
373.3500,4.4755,-1.8586,3.7147,5.0412,5.3661
373.4000,2.6380,-1.6734,3.7344,6.5056,5.4341
373.4500,0.6990,-1.3298,3.5395,7.7738,4.8521
373.5000,-0.8875,-0.8754,3.3087,8.6800,3.5626
373.5500,-1.7126,-0.4860,3.2038,9.1771,1.7575
373.6000,-1.6037,-0.2776,3.2407,9.2983,-0.1746
373.6500,-0.6627,-0.1180,3.3680,9.1009,-1.7941
373.7000,0.7732,0.2963,3.6155,8.6353,-2.8100
373.7500,2.2539,1.1915,4.0530,7.9016,-3.2099
373.8000,3.4054,2.5869,4.6423,6.8261,-3.1958
373.8500,4.0338,4.3288,5.1824,5.3048,-2.9958
373.9000,4.1045,6.1485,5.3631,3.3312,-2.7134
373.9500,3.7152,7.7231,4.8997,1.1550,-2.3278
374.0000,3.1006,8.8136,3.7265,-0.7213,-1.8359
374.0500,2.5312,9.3943,2.0804,-1.8233,-1.3531
374.1000,2.1453,9.5979,0.3738,-1.9743,-1.0051
374.1500,1.9459,9.5728,-0.9979,-1.3060,-0.7601
374.2000,1.9311,9.4179,-1.7948,-0.1370,-0.4513
374.2500,2.1331,9.1784,-1.9956,1.1600,0.0634
374.3000,2.5649,8.8552,-1.7639,2.2937,0.8137
374.3500,3.1922,8.4161,-1.3406,3.1339,1.7566
374.4000,3.9461,7.7983,-0.9354,3.6947,2.8487
374.4500,4.7251,6.9072,-0.6607,4.0571,4.0734
374.5000,5.3666,5.6423,-0.5080,4.2949,5.4178
374.5500,5.6209,3.9818,-0.3661,4.4495,6.8210
374.6000,5.1890,2.1121,-0.1049,4.5722,8.1363
374.6500,3.8708,0.4736,0.2840,4.7746,9.1547
374.7000,1.7597,-0.4110,0.6459,5.1550,9.6698
374.7500,-0.6773,-0.2346,0.9086,5.6765,9.5168
374.8000,-2.7942,0.8570,1.3649,6.2621,8.5937
374.8500,-4.1779,2.2167,2.4695,6.8954,6.8208
374.9000,-4.7989,2.9747,4.2762,7.3879,4.1137
374.9500,-4.7039,2.5534,6.1659,7.2779,0.6676
375.0000,-3.8166,1.1677,7.3026,6.3108,-2.7017
375.0500,-2.2417,-0.1963,7.5358,4.7785,-5.0495
375.1000,-0.5171,-0.6600,7.4309,3.0508,-6.1146
375.1500,0.6850,-0.1346,7.4075,1.2115,-6.1904
375.2000,1.0142,0.8634,7.4151,-0.7322,-5.5755
375.2500,0.6294,1.7332,7.2730,-2.5854,-4.3764
375.3000,0.0749,2.2191,6.9457,-4.0008,-2.6634
375.3500,-0.0835,2.4802,6.4933,-4.7397,-0.6783
375.4000,0.4181,2.7772,5.9342,-4.8297,1.1840
375.4500,1.5122,3.1880,5.2187,-4.4903,2.5835
375.5000,2.9586,3.6002,4.2811,-3.9682,3.3778
375.5500,4.4855,3.8374,3.1069,-3.4218,3.6047
375.6000,5.8601,3.7592,1.7859,-2.8995,3.4010
375.6500,6.9306,3.3182,0.5124,-2.3888,2.9474
375.7000,7.6531,2.5775,-0.4889,-1.8828,2.4333
375.7500,8.0782,1.6774,-1.0649,-1.4050,2.0112
375.8000,8.2949,0.7741,-1.1805,-0.9836,1.7617
375.8500,8.3780,-0.0059,-0.8970,-0.6148,1.7009
375.9000,8.3692,-0.5855,-0.3279,-0.2562,1.8159
375.9500,8.2815,-0.9439,0.3983,0.1524,2.0931
376.0000,8.1049,-1.1128,1.1652,0.6650,2.5240
376.0500,7.8077,-1.1604,1.8879,1.3200,3.0964
376.1000,7.3317,-1.1649,2.5187,2.1442,3.7826
376.1500,6.5891,-1.1825,3.0342,3.1559,4.5228
376.2000,5.4782,-1.2181,3.4118,4.3528,5.2014
376.2500,3.9424,-1.2095,3.6192,5.6795,5.6236
376.3000,2.0806,-1.0537,3.6484,6.9985,5.5352
376.3500,0.2247,-0.7041,3.5839,8.1208,4.7250
376.4000,-1.1545,-0.2775,3.5878,8.8964,3.1703
376.4500,-1.6787,0.0120,3.7454,9.2562,1.1134
376.5000,-1.2245,0.1205,3.9919,9.1855,-0.9860
376.5500,0.0228,0.3256,4.2791,8.7081,-2.6412
376.6000,1.6000,1.0126,4.6801,7.8416,-3.6063
376.6500,2.9516,2.3515,5.2182,6.5278,-3.9686
376.7000,3.6621,4.1861,5.6930,4.6626,-3.9646
376.7500,3.5627,6.1011,5.7415,2.2839,-3.7357
376.8000,2.7719,7.6058,5.0987,-0.2222,-3.2731
376.8500,1.6894,8.4431,3.8440,-2.2419,-2.5800
376.9000,0.7741,8.7384,2.3256,-3.3718,-1.8010
376.9500,0.2564,8.7775,0.8762,-3.6078,-1.1328
377.0000,0.1084,8.7492,-0.3091,-3.1623,-0.6695
377.0500,0.2085,8.7104,-1.1330,-2.2781,-0.3638
377.1000,0.4698,8.6566,-1.5607,-1.1767,-0.0973
377.1500,0.8628,8.5701,-1.6251,-0.0532,0.2325
377.2000,1.3833,8.4338,-1.4254,0.9459,0.6729
377.2500,2.0246,8.2292,-1.0999,1.7474,1.2289
377.3000,2.7703,7.9263,-0.7845,2.3514,1.8956
377.3500,3.5922,7.4706,-0.5772,2.8050,2.6806
377.4000,4.4379,6.7742,-0.5157,3.1633,3.6057
377.4500,5.2042,5.7279,-0.5644,3.4545,4.6896
377.5000,5.7074,4.2584,-0.6153,3.6677,5.9110
377.5500,5.6896,2.4386,-0.5269,3.7887,7.1680
377.6000,4.9071,0.5815,-0.2288,3.8778,8.2841
377.6500,3.2893,-0.8272,0.1639,4.0699,9.0773
377.7000,1.0640,-1.3590,0.4232,4.4221,9.4111
377.7500,-1.2526,-0.8525,0.5231,4.8416,9.2027
377.8000,-3.0905,0.4689,0.8169,5.2744,8.4323
377.8500,-4.1780,2.0144,1.7441,5.7857,7.0811
377.9000,-4.6160,3.0795,3.3939,6.3047,5.0624
377.9500,-4.5892,3.1768,5.3577,6.4791,2.3703
378.0000,-4.1179,2.2750,6.9431,5.9561,-0.6012
378.0500,-3.1650,0.8946,7.7092,4.7830,-3.1019
378.1000,-1.8965,-0.2057,7.8290,3.3247,-4.6135
378.1500,-0.6821,-0.5885,7.7549,1.8462,-5.1440
378.2000,0.1428,-0.3112,7.7321,0.4100,-4.9422
378.2500,0.4707,0.3020,7.7414,-0.9544,-4.2092
378.3000,0.4533,0.9436,7.6878,-2.1342,-3.0588
378.3500,0.3928,1.4888,7.5218,-2.9672,-1.6105
378.4000,0.5700,1.9869,7.2338,-3.3584,-0.0600
378.4500,1.1210,2.5288,6.8086,-3.3475,1.3584
378.5000,2.0332,3.1360,6.2052,-3.0765,2.4655
378.5500,3.2095,3.7401,5.3664,-2.7017,3.1889
378.6000,4.5206,4.2098,4.2515,-2.3200,3.5451
378.6500,5.8226,4.3838,2.8892,-1.9443,3.5998
378.7000,6.9707,4.1200,1.4306,-1.5391,3.4557
378.7500,7.8546,3.3622,0.1388,-1.0924,3.2521
378.8000,8.4308,2.1866,-0.7106,-0.6588,3.1255
378.8500,8.7088,0.7907,-0.9455,-0.3081,3.1450
378.9000,8.7132,-0.5659,-0.5509,-0.0216,3.3057
378.9500,8.4602,-1.6502,0.3347,0.3442,3.5960
379.0000,7.9403,-2.3478,1.4582,0.9772,4.0333
379.0500,7.0972,-2.6917,2.5308,1.9979,4.6120
379.1000,5.8310,-2.7958,3.3107,3.4012,5.2281
379.1500,4.0668,-2.7424,3.6438,5.0422,5.6502
379.2000,1.9058,-2.5194,3.4893,6.6480,5.5783
379.2500,-0.2638,-2.0857,2.9766,7.9162,4.8090
379.3000,-1.9109,-1.5165,2.3914,8.7005,3.4004
379.3500,-2.6828,-1.0141,1.9792,9.0690,1.6488
379.4000,-2.5359,-0.7173,1.7847,9.1652,-0.0666
379.4500,-1.6490,-0.5522,1.7399,9.0955,-1.4080
379.5000,-0.3289,-0.3077,1.8267,8.9208,-2.1705
379.5500,1.0744,0.1797,2.0894,8.6651,-2.3440
379.6000,2.2832,0.9409,2.5525,8.3186,-2.0889
379.6500,3.1725,1.9219,3.1821,7.8433,-1.6366
379.7000,3.7562,3.0603,3.9005,7.1775,-1.1852
379.7500,4.1148,4.3151,4.5934,6.2423,-0.8364
379.8000,4.3293,5.6451,5.0917,4.9759,-0.5791
379.8500,4.4647,6.9678,5.1645,3.4143,-0.3197
379.9000,4.6041,8.1404,4.5743,1.7812,0.0309
379.9500,4.8621,8.9850,3.2081,0.4769,0.4514
380.0000,5.3043,9.3264,1.2162,-0.0918,0.8300
380.0500,5.8856,9.0123,-0.9644,0.2530,1.1858
380.1000,6.5405,7.9247,-2.8067,1.2864,1.8222
380.1500,7.1972,5.9553,-3.9971,2.3782,3.0727
380.2000,7.5791,3.0655,-4.4750,2.7752,4.8373
380.2500,7.2539,-0.3793,-4.1867,2.1014,6.4542
380.3000,6.1109,-3.4661,-3.0732,0.7955,7.2822
380.3500,4.4709,-5.4151,-1.4138,-0.1542,7.4221
380.4000,2.6023,-6.1568,0.1217,-0.1400,7.4035
380.4500,0.5647,-6.0005,0.9177,0.6532,7.4339
380.5000,-1.5248,-5.1607,0.8225,1.6071,7.3737
380.5500,-3.3380,-3.7033,0.2191,2.2289,7.1136
380.6000,-4.5204,-1.7744,-0.2479,2.4899,6.6982
380.6500,-4.9557,0.2657,-0.1054,2.6744,6.1878
380.7000,-4.7990,1.9910,0.7348,2.9870,5.5630
380.7500,-4.3209,3.1338,2.0811,3.3929,4.7536
380.8000,-3.7475,3.6493,3.6464,3.7200,3.7089
380.8500,-3.1894,3.6429,5.1605,3.7937,2.4624
380.9000,-2.6608,3.2880,6.4228,3.5161,1.1620
380.9500,-2.1467,2.7791,7.3359,2.9001,0.0291
381.0000,-1.6537,2.2927,7.9110,2.0583,-0.7403
381.0500,-1.2067,1.9455,8.2273,1.1485,-1.0561
381.1000,-0.8142,1.7830,8.3722,0.3159,-0.9412
381.1500,-0.4482,1.8052,8.4058,-0.3399,-0.4919
381.2000,-0.0552,1.9998,8.3555,-0.7766,0.1653
381.2500,0.4199,2.3571,8.2226,-1.0083,0.9067
381.3000,1.0196,2.8668,7.9856,-1.0931,1.6351
381.3500,1.7741,3.5082,7.5981,-1.1092,2.2910
381.4000,2.7068,4.2371,6.9836,-1.1249,2.8457
381.4500,3.8295,4.9646,6.0401,-1.1679,3.2800
381.5000,5.1167,5.5296,4.6782,-1.2016,3.5633
381.5500,6.4676,5.6924,2.9143,-1.1295,3.6666
381.6000,7.7043,5.2006,0.9829,-0.8630,3.6261
381.6500,8.6458,3.9325,-0.6722,-0.4443,3.5839
381.7000,9.1876,2.0180,-1.5976,-0.0761,3.6801
381.7500,9.2939,-0.1528,-1.5469,0.0871,3.9028
381.8000,8.9750,-2.0616,-0.5746,0.1974,4.1684
381.8500,8.2620,-3.3283,0.9510,0.6470,4.5081
381.9000,7.1339,-3.9122,2.4712,1.7270,4.9982
381.9500,5.4907,-4.0274,3.4838,3.4106,5.5360
382.0000,3.2828,-3.8800,3.7118,5.3662,5.7979
382.0500,0.7479,-3.5133,3.1544,7.0943,5.4393
382.1000,-1.5420,-2.9007,2.1153,8.2038,4.3906
382.1500,-3.0491,-2.1279,1.0746,8.6779,2.9300
382.2000,-3.6214,-1.3904,0.3794,8.7824,1.4277
382.2500,-3.4188,-0.8364,0.0920,8.7648,0.1311
382.3000,-2.6865,-0.4726,0.1071,8.7284,-0.8347
382.3500,-1.6546,-0.2007,0.3140,8.6841,-1.4150
382.4000,-0.5273,0.0945,0.6601,8.6154,-1.6161
382.4500,0.5287,0.4837,1.1335,8.5040,-1.5115
382.5000,1.4106,0.9866,1.7301,8.3327,-1.2262
382.5500,2.0910,1.6006,2.4379,8.0778,-0.8998
382.6000,2.6014,2.3278,3.2352,7.6965,-0.6477
382.6500,2.9971,3.1861,4.0830,7.1149,-0.5336
382.7000,3.3195,4.1997,4.9037,6.2281,-0.5529
382.7500,3.5711,5.3699,5.5507,4.9359,-0.6264
382.8000,3.7284,6.6319,5.7917,3.2330,-0.6174
382.8500,3.8106,7.8337,5.3595,1.3269,-0.4081
382.9000,3.9329,8.7855,4.0899,-0.3457,-0.0275
382.9500,4.2106,9.3316,2.0758,-1.2994,0.3139
383.0000,4.6056,9.3686,-0.2760,-1.2391,0.4570
383.0500,5.0175,8.8548,-2.3752,-0.2126,0.5971
383.1000,5.4777,7.7882,-3.7871,1.3347,1.1958
383.1500,6.0190,6.1128,-4.4729,2.7106,2.5384
383.2000,6.4116,3.7459,-4.6320,3.3028,4.4404
383.2500,6.2467,0.8541,-4.3766,2.8509,6.2988
383.3000,5.3508,-1.9418,-3.6647,1.6164,7.4861
383.3500,3.9838,-3.9423,-2.5399,0.2975,7.8774
383.4000,2.5031,-4.9119,-1.2829,-0.4713,7.8542
383.4500,1.0628,-5.0278,-0.2611,-0.5188,7.7945
383.5000,-0.3106,-4.5326,0.3056,-0.0644,7.7963
383.5500,-1.5535,-3.5786,0.4485,0.5633,7.7861
383.6000,-2.5275,-2.2741,0.4029,1.1497,7.6887
383.6500,-3.1033,-0.7745,0.4625,1.6673,7.4772
383.7000,-3.2581,0.7034,0.8297,2.1944,7.1412
383.7500,-3.0906,1.9545,1.5583,2.7886,6.6524
383.8000,-2.7561,2.8610,2.5929,3.4256,5.9599
383.8500,-2.3831,3.4029,3.8286,4.0068,5.0077
383.9000,-2.0228,3.6221,5.1400,4.3845,3.7750
383.9500,-1.6534,3.5957,6.3873,4.3943,2.3362
384.0000,-1.2370,3.4378,7.4357,3.9144,0.8978
384.0500,-0.7918,3.2905,8.1961,2.9346,-0.2486
384.1000,-0.3954,3.2638,8.6423,1.5868,-0.8490
384.1500,-0.0907,3.3845,8.7844,0.1153,-0.7875
384.2000,0.2100,3.6328,8.6377,-1.2017,-0.1191
384.2500,0.7027,4.0130,8.2040,-2.1609,0.9451
384.3000,1.5675,4.5406,7.4471,-2.7144,2.0991
384.3500,2.8622,5.1561,6.2780,-2.9494,3.0403
384.4000,4.4827,5.6622,4.6001,-2.9747,3.5454
384.4500,6.1648,5.7547,2.4487,-2.8159,3.5105
384.5000,7.5657,5.1775,0.1491,-2.4287,3.0105
384.5500,8.4681,3.9216,-1.7533,-1.8432,2.3267
384.6000,8.9087,2.2466,-2.8277,-1.2445,1.7778
384.6500,9.0539,0.5152,-2.9676,-0.8303,1.4884
384.7000,9.0350,-0.9411,-2.3133,-0.6173,1.3978
384.7500,8.9202,-1.8884,-1.1305,-0.4373,1.4401
384.8000,8.7389,-2.2497,0.2560,-0.0999,1.6286
384.8500,8.4925,-2.1186,1.5478,0.4776,2.0000
384.9000,8.1603,-1.6978,2.5645,1.2709,2.5509
384.9500,7.7025,-1.2029,3.2701,2.2221,3.2361
385.0000,7.0570,-0.7875,3.7262,3.2927,3.9844
385.0500,6.1431,-0.5075,4.0221,4.4675,4.6919
385.1000,4.8966,-0.3185,4.2269,5.7241,5.1969
385.1500,3.3513,-0.1091,4.3894,6.9912,5.2708
385.2000,1.7289,0.2129,4.5797,8.1298,4.6728
385.2500,0.4297,0.6183,4.9030,8.9560,3.2815
385.3000,-0.1358,0.9822,5.4143,9.2766,1.2408
385.3500,0.2146,1.3196,6.0529,8.9162,-1.0030
385.4000,1.2464,1.9435,6.7400,7.7414,-2.8985
385.4500,2.2999,3.1872,7.3931,5.6461,-4.1092
385.5000,2.6021,4.9101,7.7247,2.6277,-4.5540
385.5500,1.8257,6.4075,7.3248,-0.8675,-4.1610
385.6000,0.5205,7.0891,6.1431,-3.8815,-2.8905
385.6500,-0.2778,7.1591,4.5084,-5.6986,-1.0963
385.7000,-0.0325,7.1518,2.6343,-6.3352,0.4796
385.7500,0.9698,7.1957,0.5417,-6.1280,1.2046
385.8000,2.0386,7.0985,-1.6387,-5.2724,0.9602
385.8500,2.6656,6.7623,-3.5348,-3.8039,0.1935
385.9000,2.8666,6.2671,-4.7692,-1.8557,-0.3888
385.9500,2.9818,5.6881,-5.2381,0.2014,-0.2894
386.0000,3.2358,4.9997,-5.1146,1.9221,0.5666
386.0500,3.5801,4.1232,-4.6730,3.0222,1.9565
386.1000,3.8249,3.0121,-4.1308,3.4479,3.5541
386.1500,3.8007,1.7227,-3.5874,3.3078,5.0538
386.2000,3.4446,0.4282,-3.0513,2.7941,6.2426
386.2500,2.8171,-0.6525,-2.5074,2.1281,7.0427
386.3000,2.0549,-1.3640,-1.9631,1.5087,7.5039
386.3500,1.2959,-1.6673,-1.4474,1.0651,7.7384
386.4000,0.6328,-1.6148,-0.9852,0.8449,7.8508
386.4500,0.1089,-1.2971,-0.5800,0.8391,7.9037
386.5000,-0.2686,-0.8065,-0.2126,1.0157,7.9212
386.5500,-0.5160,-0.2211,0.1497,1.3426,7.9030
386.6000,-0.6657,0.3991,0.5437,1.7969,7.8350
386.6500,-0.7595,1.0140,1.0056,2.3629,7.6916
386.7000,-0.8410,1.5999,1.5719,3.0269,7.4318
386.7500,-0.9445,2.1423,2.2797,3.7665,6.9925
386.8000,-1.0804,2.6220,3.1626,4.5332,6.2849
386.8500,-1.2198,3.0005,4.2326,5.2270,5.2096
386.9000,-1.2844,3.2222,5.4458,5.6749,3.7124
386.9500,-1.1683,3.2586,6.6744,5.6469,1.8842
387.0000,-0.8230,3.1833,7.7402,4.9465,0.0317
387.0500,-0.3598,3.1663,8.5059,3.5363,-1.4078
387.1000,-0.0143,3.3177,8.9140,1.6008,-2.0742
387.1500,0.0930,3.5763,8.9492,-0.4769,-1.8205
